Province/State,Country/Region,Lat,Long,Deaths,Date
Manitoba,Canada,53.7609,-98.8139,0,2020-03-06
New Brunswick,Canada,46.5653,-66.4619,0,2020-03-06
Newfoundland and Labrador,Canada,53.1355,-57.6604,0,2020-03-06
Northwest Territories,Canada,64.8255,-124.8457,0,2020-03-06
Nova Scotia,Canada,44.682,-63.7443,0,2020-03-06
Ontario,Canada,51.2538,-85.3232,0,2020-03-06
Prince Edward Island,Canada,46.5107,-63.4168,0,2020-03-06
Quebec,Canada,52.9399,-73.5491,0,2020-03-06
Saskatchewan,Canada,52.9399,-106.4509,0,2020-03-06
Yukon,Canada,64.2823,-135.0,0,2020-03-06
,Central African Republic,6.6111,20.9394,0,2020-03-06
,Chad,15.4542,18.7322,0,2020-03-06
,Chile,-35.6751,-71.543,0,2020-03-06
Anhui,China,31.8257,117.2264,6,2020-03-06
Beijing,China,40.1824,116.4142,8,2020-03-06
Chongqing,China,30.0572,107.874,6,2020-03-06
Fujian,China,26.0789,117.9874,1,2020-03-06
Gansu,China,35.7518,104.2861,2,2020-03-06
Guangdong,China,23.3417,113.4244,7,2020-03-06
Guangxi,China,23.8298,108.7881,2,2020-03-06
Guizhou,China,26.8154,106.8748,2,2020-03-06
Hainan,China,19.1959,109.7453,6,2020-03-06
Hebei,China,39.549,116.1306,6,2020-03-06
Heilongjiang,China,47.862,127.7615,13,2020-03-06
Henan,China,37.8957,114.9042,22,2020-03-06
Hong Kong,China,22.3,114.2,2,2020-03-06
Hubei,China,30.9756,112.2707,2931,2020-03-06
Hunan,China,27.6104,111.7088,4,2020-03-06
Inner Mongolia,China,44.0935,113.9448,1,2020-03-06
Jiangsu,China,32.9711,119.455,0,2020-03-06
Jiangxi,China,27.614,115.7221,1,2020-03-06
Jilin,China,43.6661,126.1923,1,2020-03-06
Liaoning,China,41.2956,122.6085,1,2020-03-06
Macau,China,22.1667,113.55,0,2020-03-06
Ningxia,China,37.2692,106.1655,0,2020-03-06
Qinghai,China,35.7452,95.9956,0,2020-03-06
Shaanxi,China,35.1917,108.8701,1,2020-03-06
Shandong,China,36.3427,118.1498,6,2020-03-06
Shanghai,China,31.202,121.4491,3,2020-03-06
Shanxi,China,37.5777,112.2922,0,2020-03-06
Sichuan,China,30.6171,102.7103,3,2020-03-06
Tianjin,China,39.3054,117.323,3,2020-03-06
Tibet,China,31.6927,88.0924,0,2020-03-06
Xinjiang,China,41.1129,85.2401,3,2020-03-06
Yunnan,China,24.974,101.487,2,2020-03-06
Zhejiang,China,29.1832,120.0934,1,2020-03-06
,Colombia,4.5709,-74.2973,0,2020-03-06
,Comoros,-11.6455,43.3333,0,2020-03-06
,Congo (Brazzaville),-0.228,15.8277,0,2020-03-06
,Congo (Kinshasa),-4.0383,21.7587,0,2020-03-06
,Costa Rica,9.7489,-83.7534,0,2020-03-06
,Cote d'Ivoire,7.54,-5.5471,0,2020-03-06
,Croatia,45.1,15.2,0,2020-03-06
,Cuba,21.521757,-77.78116700000002,0,2020-03-06
,Cyprus,35.1264,33.4299,0,2020-03-06
,Czechia,49.8175,15.473,0,2020-03-06
Faroe Islands,Denmark,61.8926,-6.9118,0,2020-03-06
Greenland,Denmark,71.7069,-42.6043,0,2020-03-06
,Denmark,56.2639,9.5018,0,2020-03-06
,Diamond Princess,0.0,0.0,6,2020-03-06
,Djibouti,11.8251,42.5903,0,2020-03-06
,Dominica,15.415,-61.371,0,2020-03-06
,Dominican Republic,18.7357,-70.1627,0,2020-03-06
,Ecuador,-1.8312,-78.1834,0,2020-03-06
,Egypt,26.820553000000004,30.802498,0,2020-03-06
,El Salvador,13.7942,-88.8965,0,2020-03-06
,Equatorial Guinea,1.6508,10.2679,0,2020-03-06
,Eritrea,15.1794,39.7823,0,2020-03-06
,Estonia,58.5953,25.0136,0,2020-03-06
,Eswatini,-26.5225,31.4659,0,2020-03-06
,Ethiopia,9.145,40.4897,0,2020-03-06
,Fiji,-17.7134,178.065,0,2020-03-06
,Finland,61.92411,25.748151,0,2020-03-06
French Guiana,France,3.9339,-53.1258,0,2020-03-06
French Polynesia,France,-17.6797,149.4068,0,2020-03-06
Guadeloupe,France,16.265,-61.551,0,2020-03-06
Martinique,France,14.6415,-61.0242,0,2020-03-06
Mayotte,France,-12.8275,45.166244,0,2020-03-06
New Caledonia,France,-20.904305,165.618042,0,2020-03-06
Reunion,France,-21.1151,55.5364,0,2020-03-06
Saint Barthelemy,France,17.9,-62.8333,0,2020-03-06
Saint Pierre and Miquelon,France,46.8852,-56.3159,0,2020-03-06
St Martin,France,18.0708,-63.0501,0,2020-03-06
,France,46.2276,2.2137,9,2020-03-06
,Gabon,-0.8037,11.6094,0,2020-03-06
,Gambia,13.4432,-15.3101,0,2020-03-06
,Georgia,42.3154,43.3569,0,2020-03-06
,Germany,51.165691,10.451526,0,2020-03-06
,Ghana,7.9465,-1.0232,0,2020-03-06
,Greece,39.0742,21.8243,0,2020-03-06
,Grenada,12.1165,-61.679,0,2020-03-06
,Guatemala,15.7835,-90.2308,0,2020-03-06
,Guinea,9.9456,-9.6966,0,2020-03-06
,Guinea-Bissau,11.8037,-15.1804,0,2020-03-06
,Guyana,4.860416000000002,-58.93018000000001,0,2020-03-06
,Haiti,18.9712,-72.2852,0,2020-03-06
,Holy See,41.9029,12.4534,0,2020-03-06
,Honduras,15.2,-86.2419,0,2020-03-06
,Hungary,47.1625,19.5033,0,2020-03-06
,Iceland,64.9631,-19.0208,0,2020-03-06
,India,20.593684,78.96288,0,2020-03-06
,Indonesia,-0.7893,113.9213,0,2020-03-06
,Iran,32.427908,53.68804599999999,124,2020-03-06
,Iraq,33.223191,43.679291,3,2020-03-06
,Ireland,53.1424,-7.6921,0,2020-03-06
,Israel,31.046051,34.851612,0,2020-03-06
,Italy,41.87194,12.56738,197,2020-03-06
,Jamaica,18.1096,-77.2975,0,2020-03-06
,Japan,36.204824,138.252924,7,2020-03-06
,Jordan,31.24,36.51,0,2020-03-06
,Kazakhstan,48.0196,66.9237,0,2020-03-06
,Kenya,-0.0236,37.9062,0,2020-03-06
,"Korea, South",35.90775700000001,127.766922,42,2020-03-06
,Kosovo,42.602636,20.902977,0,2020-03-06
,Kuwait,29.31166,47.481766,0,2020-03-06
,Kyrgyzstan,41.20438,74.766098,0,2020-03-06
,Laos,19.85627,102.495496,0,2020-03-06
,Latvia,56.8796,24.6032,0,2020-03-06
,Lebanon,33.8547,35.8623,0,2020-03-06
,Lesotho,-29.61,28.2336,0,2020-03-06
,Liberia,6.4280550000000005,-9.429499,0,2020-03-06
,Libya,26.3351,17.228331,0,2020-03-06
,Liechtenstein,47.14,9.55,0,2020-03-06
,Lithuania,55.1694,23.8813,0,2020-03-06
,Luxembourg,49.8153,6.1296,0,2020-03-06
,MS Zaandam,0.0,0.0,0,2020-03-06
,Madagascar,-18.766947,46.869107,0,2020-03-06
,Malawi,-13.2543,34.3015,0,2020-03-06
,Malaysia,4.210483999999999,101.975766,0,2020-03-06
,Maldives,3.2028,73.2207,0,2020-03-06
,Mali,17.570692,-3.996166000000001,0,2020-03-06
,Malta,35.9375,14.3754,0,2020-03-06
,Mauritania,21.0079,-10.9408,0,2020-03-06
,Mauritius,-20.348404,57.552152,0,2020-03-06
,Mexico,23.6345,-102.5528,0,2020-03-06
,Moldova,47.4116,28.3699,0,2020-03-06
,Monaco,43.7333,7.4167,0,2020-03-06
,Mongolia,46.8625,103.8467,0,2020-03-06
,Montenegro,42.708678000000006,19.37439,0,2020-03-06
,Morocco,31.7917,-7.0926,0,2020-03-06
,Mozambique,-18.665695,35.529562,0,2020-03-06
,Namibia,-22.9576,18.4904,0,2020-03-06
,Nepal,28.1667,84.25,0,2020-03-06
Aruba,Netherlands,12.5211,-69.9683,0,2020-03-06
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,0,2020-03-06
Curacao,Netherlands,12.1696,-68.99,0,2020-03-06
Sint Maarten,Netherlands,18.0425,-63.0548,0,2020-03-06
,Netherlands,52.1326,5.2913,1,2020-03-06
,New Zealand,-40.9006,174.886,0,2020-03-06
,Nicaragua,12.865416,-85.207229,0,2020-03-06
,Niger,17.607789,8.081666,0,2020-03-06
,Nigeria,9.082,8.6753,0,2020-03-06
,North Macedonia,41.6086,21.7453,0,2020-03-06
,Norway,60.472,8.4689,0,2020-03-06
,Oman,21.512583,55.92325500000001,0,2020-03-06
,Pakistan,30.3753,69.3451,0,2020-03-06
,Panama,8.538,-80.7821,0,2020-03-06
,Papua New Guinea,-6.314993,143.95555,0,2020-03-06
,Paraguay,-23.4425,-58.4438,0,2020-03-06
,Peru,-9.19,-75.0152,0,2020-03-06
,Philippines,12.879721,121.774017,1,2020-03-06
,Poland,51.9194,19.1451,0,2020-03-06
,Portugal,39.3999,-8.2245,0,2020-03-06
,Qatar,25.3548,51.1839,0,2020-03-06
,Romania,45.9432,24.9668,0,2020-03-06
,Russia,61.52401,105.318756,0,2020-03-06
,Rwanda,-1.9403,29.8739,0,2020-03-06
,Saint Kitts and Nevis,17.357822,-62.782998,0,2020-03-06
,Saint Lucia,13.9094,-60.9789,0,2020-03-06
,Saint Vincent and the Grenadines,12.9843,-61.2872,0,2020-03-06
,San Marino,43.9424,12.4578,1,2020-03-06
,Sao Tome and Principe,0.1864,6.6131,0,2020-03-06
,Saudi Arabia,23.885942,45.079162,0,2020-03-06
,Senegal,14.4974,-14.4524,0,2020-03-06
,Serbia,44.0165,21.0059,0,2020-03-06
,Seychelles,-4.6796,55.492,0,2020-03-06
,Sierra Leone,8.460555000000001,-11.779889,0,2020-03-06
,Singapore,1.2833,103.8333,0,2020-03-06
,Slovakia,48.669,19.699,0,2020-03-06
,Slovenia,46.1512,14.9955,0,2020-03-06
,Solomon Islands,-9.6457,160.1562,0,2020-03-06
,Somalia,5.152149,46.199616,0,2020-03-06
,South Africa,-30.5595,22.9375,0,2020-03-06
,South Sudan,6.877000000000002,31.307,0,2020-03-06
,Spain,40.463667,-3.74922,5,2020-03-06
,Sri Lanka,7.873054,80.77179699999998,0,2020-03-06
,Sudan,12.8628,30.2176,0,2020-03-06
,Suriname,3.9193,-56.0278,0,2020-03-06
,Sweden,60.128161,18.643501,0,2020-03-06
,Switzerland,46.8182,8.2275,1,2020-03-06
,Syria,34.802075,38.99681500000001,0,2020-03-06
,Taiwan*,23.7,121.0,1,2020-03-06
,Tajikistan,38.861,71.2761,0,2020-03-06
,Tanzania,-6.369028,34.888822,0,2020-03-06
,Thailand,15.870032,100.992541,1,2020-03-06
,Timor-Leste,-8.874217,125.727539,0,2020-03-06
,Togo,8.6195,0.8248,0,2020-03-06
,Trinidad and Tobago,10.6918,-61.2225,0,2020-03-06
,Tunisia,33.886917,9.537499,0,2020-03-06
,Turkey,38.9637,35.2433,0,2020-03-06
,US,40.0,-100.0,14,2020-03-06
,Uganda,1.373333,32.290275,0,2020-03-06
,Ukraine,48.3794,31.1656,0,2020-03-06
,United Arab Emirates,23.424076,53.847818,0,2020-03-06
Anguilla,United Kingdom,18.2206,-63.0686,0,2020-03-06
Bermuda,United Kingdom,32.3078,-64.7505,0,2020-03-06
British Virgin Islands,United Kingdom,18.4207,-64.64,0,2020-03-06
Cayman Islands,United Kingdom,19.3133,-81.2546,0,2020-03-06
Channel Islands,United Kingdom,49.3723,-2.3644,0,2020-03-06
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,0,2020-03-06
Gibraltar,United Kingdom,36.1408,-5.3536,0,2020-03-06
Isle of Man,United Kingdom,54.2361,-4.5481,0,2020-03-06
Montserrat,United Kingdom,16.742498,-62.187366,0,2020-03-06
Turks and Caicos Islands,United Kingdom,21.694000000000006,-71.7979,0,2020-03-06
,United Kingdom,55.3781,-3.4360000000000004,1,2020-03-06
,Uruguay,-32.5228,-55.7658,0,2020-03-06
,Uzbekistan,41.377491,64.585262,0,2020-03-06
,Venezuela,6.4238,-66.5897,0,2020-03-06
,Vietnam,14.058324,108.277199,0,2020-03-06
,West Bank and Gaza,31.9522,35.2332,0,2020-03-06
,Western Sahara,24.2155,-12.8858,0,2020-03-06
,Yemen,15.552727,48.516388,0,2020-03-06
,Zambia,-13.133897,27.849332,0,2020-03-06
,Zimbabwe,-19.015438,29.154857,0,2020-03-06
,Afghanistan,33.93911,67.709953,0,2020-03-07
,Albania,41.1533,20.1683,0,2020-03-07
,Algeria,28.0339,1.6596,0,2020-03-07
,Andorra,42.5063,1.5218,0,2020-03-07
,Angola,-11.2027,17.8739,0,2020-03-07
,Antigua and Barbuda,17.0608,-61.7964,0,2020-03-07
,Argentina,-38.4161,-63.6167,0,2020-03-07
,Armenia,40.0691,45.0382,0,2020-03-07
Australian Capital Territory,Australia,-35.4735,149.0124,0,2020-03-07
New South Wales,Australia,-33.8688,151.2093,1,2020-03-07
Northern Territory,Australia,-12.4634,130.8456,0,2020-03-07
Queensland,Australia,-27.4698,153.0251,0,2020-03-07
South Australia,Australia,-34.9285,138.6007,0,2020-03-07
Tasmania,Australia,-42.8821,147.3272,0,2020-03-07
Victoria,Australia,-37.8136,144.9631,0,2020-03-07
Western Australia,Australia,-31.9505,115.8605,1,2020-03-07
,Austria,47.5162,14.5501,0,2020-03-07
,Azerbaijan,40.1431,47.5769,0,2020-03-07
,Bahamas,25.025885,-78.035889,0,2020-03-07
,Bahrain,26.0275,50.55,0,2020-03-07
,Bangladesh,23.685,90.3563,0,2020-03-07
,Barbados,13.1939,-59.5432,0,2020-03-07
,Belarus,53.7098,27.9534,0,2020-03-07
,Belgium,50.8333,4.469936,0,2020-03-07
,Belize,17.1899,-88.4976,0,2020-03-07
,Benin,9.3077,2.3158,0,2020-03-07
,Bhutan,27.5142,90.4336,0,2020-03-07
,Bolivia,-16.2902,-63.5887,0,2020-03-07
,Bosnia and Herzegovina,43.9159,17.6791,0,2020-03-07
,Botswana,-22.3285,24.6849,0,2020-03-07
,Brazil,-14.235,-51.9253,0,2020-03-07
,Brunei,4.5353,114.7277,0,2020-03-07
,Bulgaria,42.7339,25.4858,0,2020-03-07
,Burkina Faso,12.2383,-1.5616,0,2020-03-07
,Burma,21.9162,95.956,0,2020-03-07
,Burundi,-3.3731,29.9189,0,2020-03-07
,Cabo Verde,16.5388,-23.0418,0,2020-03-07
,Cambodia,11.55,104.9167,0,2020-03-07
,Cameroon,3.848,11.5021,0,2020-03-07
Alberta,Canada,53.9333,-116.5765,0,2020-03-07
British Columbia,Canada,53.7267,-127.6476,0,2020-03-07
Diamond Princess,Canada,0.0,0.0,0,2020-03-07
Grand Princess,Canada,0.0,0.0,0,2020-03-07
Manitoba,Canada,53.7609,-98.8139,0,2020-03-07
New Brunswick,Canada,46.5653,-66.4619,0,2020-03-07
Newfoundland and Labrador,Canada,53.1355,-57.6604,0,2020-03-07
Northwest Territories,Canada,64.8255,-124.8457,0,2020-03-07
Nova Scotia,Canada,44.682,-63.7443,0,2020-03-07
Ontario,Canada,51.2538,-85.3232,0,2020-03-07
Prince Edward Island,Canada,46.5107,-63.4168,0,2020-03-07
Quebec,Canada,52.9399,-73.5491,0,2020-03-07
Saskatchewan,Canada,52.9399,-106.4509,0,2020-03-07
Yukon,Canada,64.2823,-135.0,0,2020-03-07
,Central African Republic,6.6111,20.9394,0,2020-03-07
,Chad,15.4542,18.7322,0,2020-03-07
,Chile,-35.6751,-71.543,0,2020-03-07
Anhui,China,31.8257,117.2264,6,2020-03-07
Beijing,China,40.1824,116.4142,8,2020-03-07
Chongqing,China,30.0572,107.874,6,2020-03-07
Fujian,China,26.0789,117.9874,1,2020-03-07
Gansu,China,35.7518,104.2861,2,2020-03-07
Guangdong,China,23.3417,113.4244,7,2020-03-07
Guangxi,China,23.8298,108.7881,2,2020-03-07
Guizhou,China,26.8154,106.8748,2,2020-03-07
Hainan,China,19.1959,109.7453,6,2020-03-07
Hebei,China,39.549,116.1306,6,2020-03-07
Heilongjiang,China,47.862,127.7615,13,2020-03-07
Henan,China,37.8957,114.9042,22,2020-03-07
Hong Kong,China,22.3,114.2,2,2020-03-07
Hubei,China,30.9756,112.2707,2959,2020-03-07
Hunan,China,27.6104,111.7088,4,2020-03-07
Inner Mongolia,China,44.0935,113.9448,1,2020-03-07
Jiangsu,China,32.9711,119.455,0,2020-03-07
Jiangxi,China,27.614,115.7221,1,2020-03-07
Jilin,China,43.6661,126.1923,1,2020-03-07
Liaoning,China,41.2956,122.6085,1,2020-03-07
Macau,China,22.1667,113.55,0,2020-03-07
Ningxia,China,37.2692,106.1655,0,2020-03-07
Qinghai,China,35.7452,95.9956,0,2020-03-07
Shaanxi,China,35.1917,108.8701,1,2020-03-07
Shandong,China,36.3427,118.1498,6,2020-03-07
Shanghai,China,31.202,121.4491,3,2020-03-07
Shanxi,China,37.5777,112.2922,0,2020-03-07
Sichuan,China,30.6171,102.7103,3,2020-03-07
Tianjin,China,39.3054,117.323,3,2020-03-07
Tibet,China,31.6927,88.0924,0,2020-03-07
Xinjiang,China,41.1129,85.2401,3,2020-03-07
Yunnan,China,24.974,101.487,2,2020-03-07
Zhejiang,China,29.1832,120.0934,1,2020-03-07
,Colombia,4.5709,-74.2973,0,2020-03-07
,Comoros,-11.6455,43.3333,0,2020-03-07
,Congo (Brazzaville),-0.228,15.8277,0,2020-03-07
,Congo (Kinshasa),-4.0383,21.7587,0,2020-03-07
,Costa Rica,9.7489,-83.7534,0,2020-03-07
,Cote d'Ivoire,7.54,-5.5471,0,2020-03-07
,Croatia,45.1,15.2,0,2020-03-07
,Cuba,21.521757,-77.78116700000002,0,2020-03-07
,Cyprus,35.1264,33.4299,0,2020-03-07
,Czechia,49.8175,15.473,0,2020-03-07
Faroe Islands,Denmark,61.8926,-6.9118,0,2020-03-07
Greenland,Denmark,71.7069,-42.6043,0,2020-03-07
,Denmark,56.2639,9.5018,0,2020-03-07
,Diamond Princess,0.0,0.0,6,2020-03-07
,Djibouti,11.8251,42.5903,0,2020-03-07
,Dominica,15.415,-61.371,0,2020-03-07
,Dominican Republic,18.7357,-70.1627,0,2020-03-07
,Ecuador,-1.8312,-78.1834,0,2020-03-07
,Egypt,26.820553000000004,30.802498,0,2020-03-07
,El Salvador,13.7942,-88.8965,0,2020-03-07
,Equatorial Guinea,1.6508,10.2679,0,2020-03-07
,Eritrea,15.1794,39.7823,0,2020-03-07
,Estonia,58.5953,25.0136,0,2020-03-07
,Eswatini,-26.5225,31.4659,0,2020-03-07
,Ethiopia,9.145,40.4897,0,2020-03-07
,Fiji,-17.7134,178.065,0,2020-03-07
,Finland,61.92411,25.748151,0,2020-03-07
French Guiana,France,3.9339,-53.1258,0,2020-03-07
French Polynesia,France,-17.6797,149.4068,0,2020-03-07
Guadeloupe,France,16.265,-61.551,0,2020-03-07
Martinique,France,14.6415,-61.0242,0,2020-03-07
Mayotte,France,-12.8275,45.166244,0,2020-03-07
New Caledonia,France,-20.904305,165.618042,0,2020-03-07
Reunion,France,-21.1151,55.5364,0,2020-03-07
Saint Barthelemy,France,17.9,-62.8333,0,2020-03-07
Saint Pierre and Miquelon,France,46.8852,-56.3159,0,2020-03-07
St Martin,France,18.0708,-63.0501,0,2020-03-07
,France,46.2276,2.2137,11,2020-03-07
,Gabon,-0.8037,11.6094,0,2020-03-07
,Gambia,13.4432,-15.3101,0,2020-03-07
,Georgia,42.3154,43.3569,0,2020-03-07
,Germany,51.165691,10.451526,0,2020-03-07
,Ghana,7.9465,-1.0232,0,2020-03-07
,Greece,39.0742,21.8243,0,2020-03-07
,Grenada,12.1165,-61.679,0,2020-03-07
,Guatemala,15.7835,-90.2308,0,2020-03-07
,Guinea,9.9456,-9.6966,0,2020-03-07
,Guinea-Bissau,11.8037,-15.1804,0,2020-03-07
,Guyana,4.860416000000002,-58.93018000000001,0,2020-03-07
,Haiti,18.9712,-72.2852,0,2020-03-07
,Holy See,41.9029,12.4534,0,2020-03-07
,Honduras,15.2,-86.2419,0,2020-03-07
,Hungary,47.1625,19.5033,0,2020-03-07
,Iceland,64.9631,-19.0208,0,2020-03-07
,India,20.593684,78.96288,0,2020-03-07
,Indonesia,-0.7893,113.9213,0,2020-03-07
,Iran,32.427908,53.68804599999999,145,2020-03-07
,Iraq,33.223191,43.679291,4,2020-03-07
,Ireland,53.1424,-7.6921,0,2020-03-07
,Israel,31.046051,34.851612,0,2020-03-07
,Italy,41.87194,12.56738,233,2020-03-07
,Jamaica,18.1096,-77.2975,0,2020-03-07
,Japan,36.204824,138.252924,7,2020-03-07
,Jordan,31.24,36.51,0,2020-03-07
,Kazakhstan,48.0196,66.9237,0,2020-03-07
,Kenya,-0.0236,37.9062,0,2020-03-07
,"Korea, South",35.90775700000001,127.766922,44,2020-03-07
,Kosovo,42.602636,20.902977,0,2020-03-07
,Kuwait,29.31166,47.481766,0,2020-03-07
,Kyrgyzstan,41.20438,74.766098,0,2020-03-07
,Laos,19.85627,102.495496,0,2020-03-07
,Latvia,56.8796,24.6032,0,2020-03-07
,Lebanon,33.8547,35.8623,0,2020-03-07
,Lesotho,-29.61,28.2336,0,2020-03-07
,Liberia,6.4280550000000005,-9.429499,0,2020-03-07
,Libya,26.3351,17.228331,0,2020-03-07
,Liechtenstein,47.14,9.55,0,2020-03-07
,Lithuania,55.1694,23.8813,0,2020-03-07
,Luxembourg,49.8153,6.1296,0,2020-03-07
,MS Zaandam,0.0,0.0,0,2020-03-07
,Madagascar,-18.766947,46.869107,0,2020-03-07
,Malawi,-13.2543,34.3015,0,2020-03-07
,Malaysia,4.210483999999999,101.975766,0,2020-03-07
,Maldives,3.2028,73.2207,0,2020-03-07
,Mali,17.570692,-3.996166000000001,0,2020-03-07
,Malta,35.9375,14.3754,0,2020-03-07
,Mauritania,21.0079,-10.9408,0,2020-03-07
,Mauritius,-20.348404,57.552152,0,2020-03-07
,Mexico,23.6345,-102.5528,0,2020-03-07
,Moldova,47.4116,28.3699,0,2020-03-07
,Monaco,43.7333,7.4167,0,2020-03-07
,Mongolia,46.8625,103.8467,0,2020-03-07
,Montenegro,42.708678000000006,19.37439,0,2020-03-07
,Morocco,31.7917,-7.0926,0,2020-03-07
,Mozambique,-18.665695,35.529562,0,2020-03-07
,Namibia,-22.9576,18.4904,0,2020-03-07
,Nepal,28.1667,84.25,0,2020-03-07
Aruba,Netherlands,12.5211,-69.9683,0,2020-03-07
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,0,2020-03-07
Curacao,Netherlands,12.1696,-68.99,0,2020-03-07
Sint Maarten,Netherlands,18.0425,-63.0548,0,2020-03-07
,Netherlands,52.1326,5.2913,1,2020-03-07
,New Zealand,-40.9006,174.886,0,2020-03-07
,Nicaragua,12.865416,-85.207229,0,2020-03-07
,Niger,17.607789,8.081666,0,2020-03-07
,Nigeria,9.082,8.6753,0,2020-03-07
,North Macedonia,41.6086,21.7453,0,2020-03-07
,Norway,60.472,8.4689,0,2020-03-07
,Oman,21.512583,55.92325500000001,0,2020-03-07
,Pakistan,30.3753,69.3451,0,2020-03-07
,Panama,8.538,-80.7821,0,2020-03-07
,Papua New Guinea,-6.314993,143.95555,0,2020-03-07
,Paraguay,-23.4425,-58.4438,0,2020-03-07
,Peru,-9.19,-75.0152,0,2020-03-07
,Philippines,12.879721,121.774017,1,2020-03-07
,Poland,51.9194,19.1451,0,2020-03-07
,Portugal,39.3999,-8.2245,0,2020-03-07
,Qatar,25.3548,51.1839,0,2020-03-07
,Romania,45.9432,24.9668,0,2020-03-07
,Russia,61.52401,105.318756,0,2020-03-07
,Rwanda,-1.9403,29.8739,0,2020-03-07
,Saint Kitts and Nevis,17.357822,-62.782998,0,2020-03-07
,Saint Lucia,13.9094,-60.9789,0,2020-03-07
,Saint Vincent and the Grenadines,12.9843,-61.2872,0,2020-03-07
,San Marino,43.9424,12.4578,1,2020-03-07
,Sao Tome and Principe,0.1864,6.6131,0,2020-03-07
,Saudi Arabia,23.885942,45.079162,0,2020-03-07
,Senegal,14.4974,-14.4524,0,2020-03-07
,Serbia,44.0165,21.0059,0,2020-03-07
,Seychelles,-4.6796,55.492,0,2020-03-07
,Sierra Leone,8.460555000000001,-11.779889,0,2020-03-07
,Singapore,1.2833,103.8333,0,2020-03-07
,Slovakia,48.669,19.699,0,2020-03-07
,Slovenia,46.1512,14.9955,0,2020-03-07
,Solomon Islands,-9.6457,160.1562,0,2020-03-07
,Somalia,5.152149,46.199616,0,2020-03-07
,South Africa,-30.5595,22.9375,0,2020-03-07
,South Sudan,6.877000000000002,31.307,0,2020-03-07
,Spain,40.463667,-3.74922,10,2020-03-07
,Sri Lanka,7.873054,80.77179699999998,0,2020-03-07
,Sudan,12.8628,30.2176,0,2020-03-07
,Suriname,3.9193,-56.0278,0,2020-03-07
,Sweden,60.128161,18.643501,0,2020-03-07
,Switzerland,46.8182,8.2275,1,2020-03-07
,Syria,34.802075,38.99681500000001,0,2020-03-07
,Taiwan*,23.7,121.0,1,2020-03-07
,Tajikistan,38.861,71.2761,0,2020-03-07
,Tanzania,-6.369028,34.888822,0,2020-03-07
,Thailand,15.870032,100.992541,1,2020-03-07
,Timor-Leste,-8.874217,125.727539,0,2020-03-07
,Togo,8.6195,0.8248,0,2020-03-07
,Trinidad and Tobago,10.6918,-61.2225,0,2020-03-07
,Tunisia,33.886917,9.537499,0,2020-03-07
,Turkey,38.9637,35.2433,0,2020-03-07
,US,40.0,-100.0,17,2020-03-07
,Uganda,1.373333,32.290275,0,2020-03-07
,Ukraine,48.3794,31.1656,0,2020-03-07
,United Arab Emirates,23.424076,53.847818,0,2020-03-07
Anguilla,United Kingdom,18.2206,-63.0686,0,2020-03-07
Bermuda,United Kingdom,32.3078,-64.7505,0,2020-03-07
British Virgin Islands,United Kingdom,18.4207,-64.64,0,2020-03-07
Cayman Islands,United Kingdom,19.3133,-81.2546,0,2020-03-07
Channel Islands,United Kingdom,49.3723,-2.3644,0,2020-03-07
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,0,2020-03-07
Gibraltar,United Kingdom,36.1408,-5.3536,0,2020-03-07
Isle of Man,United Kingdom,54.2361,-4.5481,0,2020-03-07
Montserrat,United Kingdom,16.742498,-62.187366,0,2020-03-07
Turks and Caicos Islands,United Kingdom,21.694000000000006,-71.7979,0,2020-03-07
,United Kingdom,55.3781,-3.4360000000000004,2,2020-03-07
,Uruguay,-32.5228,-55.7658,0,2020-03-07
,Uzbekistan,41.377491,64.585262,0,2020-03-07
,Venezuela,6.4238,-66.5897,0,2020-03-07
,Vietnam,14.058324,108.277199,0,2020-03-07
,West Bank and Gaza,31.9522,35.2332,0,2020-03-07
,Western Sahara,24.2155,-12.8858,0,2020-03-07
,Yemen,15.552727,48.516388,0,2020-03-07
,Zambia,-13.133897,27.849332,0,2020-03-07
,Zimbabwe,-19.015438,29.154857,0,2020-03-07
,Afghanistan,33.93911,67.709953,0,2020-03-08
,Albania,41.1533,20.1683,0,2020-03-08
,Algeria,28.0339,1.6596,0,2020-03-08
,Andorra,42.5063,1.5218,0,2020-03-08
,Angola,-11.2027,17.8739,0,2020-03-08
,Antigua and Barbuda,17.0608,-61.7964,0,2020-03-08
,Argentina,-38.4161,-63.6167,1,2020-03-08
,Armenia,40.0691,45.0382,0,2020-03-08
Australian Capital Territory,Australia,-35.4735,149.0124,0,2020-03-08
New South Wales,Australia,-33.8688,151.2093,2,2020-03-08
Northern Territory,Australia,-12.4634,130.8456,0,2020-03-08
Queensland,Australia,-27.4698,153.0251,0,2020-03-08
South Australia,Australia,-34.9285,138.6007,0,2020-03-08
Tasmania,Australia,-42.8821,147.3272,0,2020-03-08
Victoria,Australia,-37.8136,144.9631,0,2020-03-08
Western Australia,Australia,-31.9505,115.8605,1,2020-03-08
,Austria,47.5162,14.5501,0,2020-03-08
,Azerbaijan,40.1431,47.5769,0,2020-03-08
